Variable_Level Variable_Size Variable_Capacity Contribution_0 Contribution_1 Mutability_0 Mutability_1 Mutability_2 Capacity_1 Capacity_2
2 24 1 0.994 0.006 47.000 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 56.818 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 30.182 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 27.091 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 53.000 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 17.909 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 32.091 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 99.000 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 63.182 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 46.000 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 32.909 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 54.818 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 46.091 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 43.818 0.000 0.000 1.000 1.000
2 24 1 0.991 0.009 77.364 0.000 0.000 1.000 1.000
2 24 1 0.991 0.009 96.091 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 17.000 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 50.545 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 43.091 0.000 0.000 1.000 1.000
2 24 1 0.991 0.009 84.364 0.000 0.000 1.000 1.000
2 24 1 0.991 0.009 45.000 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 40.091 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 38.909 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 69.182 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 65.909 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 29.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 28.091 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 53.727 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 49.182 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 38.727 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 38.273 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 32.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 24.909 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 65.091 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 46.909 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 44.182 0.000 0.000 1.000 1.000
2 24 1 0.992 0.008 79.182 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 19.818 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 43.818 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 67.091 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 63.364 0.000 0.000 1.000 1.000
2 24 1 0.991 0.009 91.364 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 76.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 32.182 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 33.909 0.000 0.000 1.000 1.000
2 24 1 0.999 0.001 9.000 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 18.091 0.000 0.000 1.000 1.000
